PO_ID,Supplier_ID,Product_ID,Order_Date,Delivery_Date,Quantity,Unit_Cost,Total_Cost,Order_Status
130339,1474,5123,2025-07-19,2025-08-10,705,927.17,653654.85,Completed
130340,1362,6589,2025-03-17,2025-04-22,752,3246.68,2441503.36,Pending
130341,1630,5298,2025-11-25,2025-12-18,88,1955.07,172046.16,Cancelled
130342,1667,5405,2024-10-21,2024-11-20,151,2152.54,325033.54,Delayed
130343,1531,5424,2024-10-04,2024-10-24,123,1462.79,179923.17,Completed
130344,1079,6176,2025-05-19,2025-06-06,703,1025.35,720821.05,Cancelled
130345,1025,5585,2025-10-18,2025-11-11,441,2290.17,1009964.97,Cancelled
130346,1987,6626,2025-01-04,2025-01-26,42,1745.53,73312.26,Pending
130347,1720,6127,2025-01-20,2025-01-26,247,2872.66,709547.02,Completed
130348,1854,6126,2025-05-13,2025-05-21,338,1691.85,571845.3,Cancelled
130349,1112,5157,2026-04-10,2026-05-24,237,4577.54,1084876.98,Cancelled
130350,1655,5260,2026-06-06,2026-07-08,200,1937.69,387538.0,Delayed
130351,1718,5059,2026-03-07,2026-03-25,507,3887.56,1970992.92,Completed
130352,1681,5860,2025-03-13,2025-03-26,355,1886.54,669721.7,Pending
130353,1169,5417,2026-04-05,2026-04-17,326,3759.94,1225740.44,Delayed
130354,1094,5122,2025-02-27,2025-03-26,325,3260.69,1059724.25,Cancelled
130355,1148,6530,2026-03-31,2026-05-04,777,4412.24,3428310.48,Cancelled
130356,1556,5114,2025-08-31,2025-09-18,383,4329.11,1658049.13,Completed
130357,1611,5068,2026-07-28,2026-09-05,687,4364.33,2998294.71,Delayed
130358,1334,5896,2026-03-18,2026-04-17,297,2120.29,629726.13,Delayed
130359,1221,6563,2026-06-06,2026-06-22,753,2449.56,1844518.68,Completed
130360,1458,6818,2024-11-11,2024-12-11,659,2623.93,1729169.87,Cancelled
130361,1292,5123,2024-11-26,2025-01-06,783,719.75,563564.25,Cancelled
130362,1290,5336,2025-01-24,2025-03-01,288,3044.56,876833.28,Completed
130363,1867,5009,2026-02-24,2026-03-06,491,3066.93,1505862.63,Delayed
130364,1436,5079,2026-03-09,2026-04-05,121,901.76,109112.96,Pending
130365,1963,6068,2025-10-08,2025-10-27,233,1021.23,237946.59,Completed
130366,1054,6275,2026-06-06,2026-06-12,514,284.38,146171.32,Completed
130367,1950,5390,2025-09-02,2025-09-19,588,3525.76,2073146.88,Pending
130368,1744,5880,2025-01-14,2025-02-10,547,3076.7,1682954.9,Delayed
130369,1412,5494,2025-02-16,2025-03-17,473,3130.69,1480816.37,Cancelled
130370,1634,5218,2025-02-20,2025-03-07,390,62.59,24410.1,Pending
130371,1174,5954,2026-02-21,2026-03-26,558,1517.59,846815.22,Pending
130372,1968,5925,2025-10-18,2025-11-09,519,2220.74,1152564.06,Pending
130373,1507,6377,2025-07-13,2025-07-18,427,3436.16,1467240.32,Delayed
130374,1330,5243,2025-04-03,2025-04-14,241,2506.05,603958.05,Pending
130375,1218,6071,2025-12-19,2026-01-17,91,3196.94,290921.54,Pending
130376,1398,6250,2025-03-30,2025-04-10,55,478.19,26300.45,Delayed
130377,1144,6198,2025-12-26,2026-02-02,201,3380.48,679476.48,Completed
130378,1347,5598,2025-12-11,2026-01-01,621,3383.22,2100979.62,Cancelled
130379,1774,5154,2024-11-25,2025-01-03,798,2305.86,1840076.28,Delayed
130380,1052,6889,2025-05-30,2025-06-21,554,1057.48,585843.92,Completed
130381,1143,6092,2025-05-14,2025-06-20,124,2156.65,267424.6,Cancelled
130382,1858,6633,2026-01-17,2026-01-24,732,1073.87,786072.84,Pending
130383,1541,5350,2025-05-26,2025-06-06,518,2371.84,1228613.12,Completed
130384,1194,6652,2025-12-07,2026-01-17,664,1607.29,1067240.56,Delayed
130385,1498,6785,2025-01-02,2025-01-31,638,2749.29,1754047.02,Cancelled
130386,1056,5788,2026-01-03,2026-02-03,94,2508.0,235752.0,Pending
130387,1031,6878,2025-02-12,2025-02-23,105,2981.79,313087.95,Pending
130388,1814,6404,2025-05-14,2025-06-07,245,331.38,81188.1,Delayed
130389,1757,6627,2026-06-24,2026-07-11,425,932.64,396372.0,Completed
130390,1498,5898,2025-09-20,2025-10-22,644,3087.31,1988227.64,Completed
130391,1705,5867,2025-05-16,2025-05-21,658,1953.29,1285264.82,Completed
130392,1004,6734,2025-09-03,2025-09-24,712,2749.83,1957878.96,Completed
130393,1006,6793,2025-09-10,2025-09-21,428,2217.73,949188.44,Delayed
130394,1919,5937,2025-04-20,2025-05-23,486,960.31,466710.66,Delayed
130395,1522,5946,2024-09-13,2024-10-13,185,2477.88,458407.8,Delayed
130396,1904,6597,2025-09-06,2025-09-16,480,1372.72,658905.6,Pending
130397,1088,5514,2025-06-15,2025-07-13,384,2415.86,927690.24,Completed
130398,1314,6692,2026-01-03,2026-01-23,519,2761.71,1433327.49,Completed
130399,1248,6014,2024-12-08,2025-01-11,240,3010.3,722472.0,Delayed
130400,1895,6053,2025-03-31,2025-04-29,418,3644.57,1523430.26,Pending
130401,1053,6739,2026-03-27,2026-04-14,668,2400.41,1603473.88,Cancelled
130402,1713,6512,2025-01-08,2025-02-16,594,3874.0,2301156.0,Delayed
130403,1076,5859,2024-08-28,2024-10-11,277,4593.1,1272288.7,Cancelled
130404,1856,5960,2025-03-21,2025-04-30,134,2506.09,335816.06,Delayed
130405,1731,6901,2025-04-29,2025-06-06,114,2006.25,228712.5,Pending
130406,1052,5273,2026-04-07,2026-04-30,331,4093.77,1355037.87,Completed
130407,1617,6094,2026-04-09,2026-04-30,458,4720.51,2161993.58,Delayed
130408,1377,5092,2026-04-20,2026-06-03,692,4116.79,2848818.68,Delayed
130409,1056,6926,2024-08-30,2024-09-25,640,4315.39,2761849.6,Completed
130410,1553,5640,2026-06-01,2026-07-04,46,4948.27,227620.42,Completed
130411,1101,6966,2025-05-04,2025-06-03,305,3633.49,1108214.45,Delayed
130412,1394,5199,2024-10-29,2024-11-29,134,3138.69,420584.46,Cancelled
130413,1891,5658,2025-07-02,2025-08-07,30,3492.27,104768.1,Completed
130414,1469,6482,2026-05-14,2026-06-27,529,2820.84,1492224.36,Cancelled
130415,1892,5965,2025-09-23,2025-10-29,386,1245.03,480581.58,Pending
130416,1820,6224,2024-10-19,2024-10-29,647,3202.1,2071758.7,Delayed
130417,1133,5830,2025-11-24,2025-12-15,603,4561.11,2750349.33,Completed
130418,1746,5199,2026-06-05,2026-07-04,464,106.24,49295.36,Delayed
130419,1438,5478,2026-02-02,2026-02-14,489,1037.91,507537.99,Completed
130420,1794,5504,2026-07-22,2026-07-30,358,4979.62,1782703.96,Pending
130421,1446,5875,2025-10-20,2025-11-17,525,407.11,213732.75,Completed
130422,1966,5407,2025-01-09,2025-02-06,547,3351.04,1833018.88,Pending
130423,1672,5751,2025-03-04,2025-03-12,603,1683.0,1014849.0,Delayed
130424,1458,6710,2025-10-16,2025-11-25,503,3663.06,1842519.18,Completed
130425,1978,6308,2024-11-04,2024-12-18,91,2784.29,253370.39,Delayed
130426,1194,5744,2026-05-28,2026-06-17,557,3084.67,1718161.19,Delayed
130427,1103,5048,2025-06-15,2025-06-24,682,339.78,231729.96,Pending
130428,1360,5780,2024-12-24,2025-01-25,326,3357.9,1094675.4,Completed
130429,1947,5183,2026-01-18,2026-02-13,490,907.3,444577.0,Delayed
130430,1879,6938,2026-06-08,2026-06-30,540,2205.21,1190813.4,Cancelled
130431,1241,5453,2025-05-17,2025-06-07,113,4413.67,498744.71,Delayed
130432,1908,6024,2025-11-21,2025-11-27,181,4691.77,849210.37,Delayed
130433,1869,6025,2025-08-09,2025-08-14,329,2315.43,761776.47,Cancelled
130434,1397,6124,2025-05-03,2025-06-13,577,215.16,124147.32,Pending
130435,1209,6030,2026-06-16,2026-07-10,493,649.92,320410.56,Delayed
130436,1087,6946,2024-09-23,2024-10-17,212,862.84,182922.08,Delayed
130437,1242,6574,2025-11-19,2025-12-23,103,1324.77,136451.31,Completed
130438,1092,5353,2026-08-10,2026-09-21,611,4196.37,2563982.07,Completed
130439,1458,5157,2025-07-22,2025-08-20,710,2420.62,1718640.2,Cancelled
130440,1797,5782,2024-11-17,2024-12-23,460,4852.92,2232343.2,Completed
130441,1552,6284,2025-01-20,2025-02-15,56,988.13,55335.28,Delayed
130442,1219,5271,2025-04-26,2025-05-30,405,154.69,62649.45,Completed
130443,1142,5009,2025-02-26,2025-04-10,44,3927.83,172824.52,Cancelled
130444,1879,6898,2025-01-10,2025-01-21,469,209.31,98166.39,Pending
130445,1716,6130,2026-07-23,2026-09-02,401,1756.15,704216.15,Cancelled
130446,1264,6002,2024-12-02,2024-12-09,652,3314.45,2161021.4,Cancelled
130447,1004,5437,2025-07-03,2025-08-14,372,2137.41,795116.52,Cancelled
130448,1647,5782,2025-02-28,2025-03-23,630,4313.27,2717360.1,Completed
130449,1797,5087,2024-11-27,2024-12-28,665,2730.79,1815975.35,Delayed
130450,1321,6337,2026-08-17,2026-09-01,559,1275.36,712926.24,Pending
130451,1034,6650,2025-04-04,2025-05-11,267,962.02,256859.34,Cancelled
130452,1272,6719,2024-11-21,2024-12-29,722,933.92,674290.24,Pending
130453,1830,6860,2026-01-28,2026-02-11,443,2791.01,1236417.43,Pending
130454,1528,5625,2025-12-23,2026-01-08,335,2188.2,733047.0,Cancelled
130455,1185,5282,2025-07-13,2025-08-10,171,4462.01,763003.71,Delayed
130456,1659,5170,2026-06-07,2026-07-02,239,2125.44,507980.16,Cancelled
130457,1711,5925,2024-11-22,2024-12-20,764,3753.12,2867383.68,Pending
130458,1856,5015,2025-12-10,2026-01-24,666,4722.81,3145391.46,Pending
130459,1926,5743,2025-05-08,2025-06-09,767,4815.39,3693404.13,Cancelled
130460,1754,5621,2026-08-08,2026-09-09,405,358.3,145111.5,Delayed
130461,1719,5638,2025-06-15,2025-07-21,247,2446.04,604171.88,Cancelled
130462,1277,6793,2024-12-28,2025-01-28,704,1880.2,1323660.8,Cancelled
130463,1131,5317,2026-04-13,2026-04-30,731,3907.14,2856119.34,Cancelled
130464,1171,5215,2025-08-25,2025-09-03,770,396.68,305443.6,Pending
130465,1481,6217,2026-07-31,2026-09-12,756,4513.37,3412107.72,Completed
130466,1770,5814,2026-04-21,2026-05-14,615,853.1,524656.5,Pending
130467,1554,5840,2025-03-14,2025-04-21,636,4978.49,3166319.64,Completed
130468,1282,6383,2024-10-23,2024-11-13,199,4269.36,849602.64,Cancelled
130469,1307,6635,2025-12-10,2025-12-16,682,2660.72,1814611.04,Completed
130470,1664,5623,2024-09-23,2024-10-14,457,4592.44,2098745.08,Delayed
130471,1069,6710,2026-01-04,2026-01-23,234,3481.14,814586.76,Pending
130472,1700,5697,2025-01-10,2025-02-05,787,196.13,154354.31,Delayed
130473,1358,6575,2025-01-20,2025-02-05,230,1055.6,242788.0,Pending
130474,1667,6882,2026-01-29,2026-03-12,644,2328.04,1499257.76,Completed
130475,1075,5925,2025-02-05,2025-03-21,359,4649.56,1669192.04,Completed
130476,1699,5177,2026-06-03,2026-07-03,629,1415.56,890387.24,Pending
130477,1432,5518,2026-06-12,2026-07-05,282,4674.92,1318327.44,Pending
130478,1453,6504,2026-04-07,2026-04-28,771,479.52,369709.92,Pending
130479,1582,5941,2025-11-07,2025-11-20,751,3081.69,2314349.19,Delayed
130480,1819,5249,2024-09-16,2024-10-15,719,281.6,202470.4,Pending
130481,1212,5926,2025-08-12,2025-09-14,541,793.11,429072.51,Completed
130482,1625,5059,2026-06-11,2026-07-20,505,462.62,233623.1,Delayed
130483,1019,5387,2025-08-16,2025-09-05,739,4654.76,3439867.64,Completed
130484,1461,5496,2025-03-12,2025-04-09,284,1668.63,473890.92,Delayed
130485,1713,6356,2024-09-01,2024-10-16,538,2681.28,1442528.64,Delayed
130486,1537,5309,2026-01-13,2026-01-20,148,4314.77,638585.96,Pending
130487,1602,5933,2026-05-23,2026-06-08,390,4739.8,1848522.0,Cancelled
130488,1534,5410,2025-02-13,2025-03-22,531,2938.06,1560109.86,Completed
130489,1267,6797,2025-10-15,2025-11-06,616,3716.14,2289142.24,Delayed
130490,1438,5288,2026-04-29,2026-05-18,254,3909.65,993051.1,Completed
130491,1522,6971,2026-02-25,2026-04-03,68,1780.28,121059.04,Cancelled
130492,1220,6701,2026-03-16,2026-04-20,325,3473.05,1128741.25,Completed
130493,1161,6739,2025-04-12,2025-05-23,256,3790.62,970398.72,Completed
130494,1692,6021,2025-04-18,2025-05-23,626,4079.34,2553666.84,Cancelled
130495,1687,6975,2026-02-07,2026-03-11,540,1165.57,629407.8,Pending
130496,1388,5205,2026-03-27,2026-04-12,427,488.5,208589.5,Completed
130497,1804,6513,2024-10-26,2024-11-19,278,1482.63,412171.14,Completed
130498,1216,5134,2024-12-16,2024-12-31,201,813.84,163581.84,Delayed
130499,1864,6839,2025-09-11,2025-10-15,367,3336.78,1224598.26,Pending
130500,1388,6810,2026-04-25,2026-05-10,563,4079.13,2296550.19,Delayed
130501,1824,5665,2026-06-16,2026-07-14,509,863.56,439552.04,Pending
130502,1332,5331,2026-01-28,2026-03-13,75,981.1,73582.5,Pending
130503,1685,5305,2026-03-25,2026-05-07,641,3827.19,2453228.79,Pending
130504,1203,5622,2025-05-09,2025-06-19,260,1442.52,375055.2,Pending
130505,1917,5843,2025-05-08,2025-05-29,247,3772.39,931780.33,Cancelled
130506,1574,6783,2026-07-06,2026-07-29,113,3966.09,448168.17,Completed
130507,1768,6160,2026-02-22,2026-03-23,221,3876.12,856622.52,Delayed
130508,1649,5503,2026-08-19,2026-10-02,644,2007.28,1292688.32,Pending
130509,1053,5534,2025-01-15,2025-02-04,593,292.54,173476.22,Delayed
130510,1694,5679,2025-11-13,2025-11-22,376,2308.64,868048.64,Delayed
130511,1248,6004,2025-07-12,2025-07-29,592,4749.83,2811899.36,Completed
130512,1987,5032,2024-11-22,2024-12-01,460,1709.33,786291.8,Cancelled
130513,1964,6325,2026-07-25,2026-08-30,85,94.55,8036.75,Pending
130514,1382,6814,2025-09-06,2025-10-02,93,3002.28,279212.04,Cancelled
130515,1978,5769,2025-11-12,2025-12-18,381,3836.34,1461645.54,Cancelled
130516,1446,6555,2025-10-16,2025-11-28,371,1998.72,741525.12,Completed
130517,1190,6921,2025-06-23,2025-08-06,788,4567.36,3599079.68,Pending
130518,1107,5712,2026-08-11,2026-08-26,383,2658.8,1018320.4,Cancelled
130519,1946,6558,2026-07-02,2026-07-28,307,4376.53,1343594.71,Pending
130520,1857,6409,2026-02-28,2026-03-16,517,4896.47,2531474.99,Pending
130521,1880,6733,2025-08-26,2025-09-27,508,4473.91,2272746.28,Cancelled
130522,1722,5880,2024-10-15,2024-11-18,625,2018.43,1261518.75,Delayed
130523,1959,6957,2026-02-24,2026-03-06,463,1342.75,621693.25,Completed
130524,1255,5267,2025-11-03,2025-11-14,274,3918.13,1073567.62,Cancelled
130525,1243,5962,2025-04-09,2025-04-20,625,4125.61,2578506.25,Delayed
130526,1214,6965,2025-06-21,2025-07-23,652,4681.97,3052644.44,Delayed
130527,1617,5249,2024-09-07,2024-09-29,142,2438.11,346211.62,Cancelled
130528,1344,5435,2025-04-28,2025-05-18,396,958.56,379589.76,Pending
130529,1238,5288,2026-01-02,2026-02-09,425,21.07,8954.75,Completed
130530,1563,6870,2026-01-27,2026-03-05,413,771.58,318662.54,Delayed
130531,1676,5621,2026-08-02,2026-09-01,323,4568.44,1475606.12,Cancelled
130532,1195,6805,2025-03-29,2025-04-19,517,2540.67,1313526.39,Delayed
130533,1855,5136,2025-11-06,2025-12-12,739,297.61,219933.79,Delayed
130534,1338,6403,2025-05-05,2025-06-03,46,4176.79,192132.34,Cancelled
130535,1491,5801,2026-04-29,2026-06-06,532,2834.81,1508118.92,Pending
130536,1128,5363,2025-12-06,2026-01-09,251,3915.03,982672.53,Pending
130537,1510,6138,2024-10-07,2024-10-20,337,4806.79,1619888.23,Cancelled
130538,1168,5807,2025-06-20,2025-08-02,678,1702.78,1154484.84,Completed
130539,1293,5111,2024-12-31,2025-02-10,203,1928.33,391450.99,Pending
130540,1971,6202,2026-08-09,2026-08-21,616,3152.93,1942204.88,Completed
130541,1992,6862,2026-07-20,2026-08-13,474,3555.44,1685278.56,Pending
130542,1771,6000,2026-01-19,2026-02-24,758,446.07,338121.06,Completed
130543,1154,6745,2025-12-09,2026-01-11,320,3867.4,1237568.0,Completed
130544,1738,5231,2026-08-04,2026-09-18,643,4538.53,2918274.79,Completed
130545,1748,6975,2026-07-13,2026-08-03,410,1473.81,604262.1,Delayed
130546,1538,6402,2025-12-12,2026-01-05,95,1399.72,132973.4,Cancelled
130547,1631,5933,2026-02-05,2026-03-20,249,4982.6,1240667.4,Completed
130548,1175,6983,2025-08-21,2025-09-08,611,402.44,245890.84,Completed
130549,1612,5370,2025-02-20,2025-02-25,281,3359.28,943957.68,Cancelled
130550,1915,6434,2025-01-14,2025-02-16,343,1842.15,631857.45,Cancelled
130551,1461,5767,2026-03-14,2026-04-09,298,185.3,55219.4,Pending
130552,1556,5968,2026-01-21,2026-02-05,502,3655.55,1835086.1,Cancelled
130553,1961,5238,2026-07-02,2026-07-15,760,3173.0,2411480.0,Pending
130554,1206,6630,2025-12-01,2025-12-21,594,3917.75,2327143.5,Pending
130555,1234,6713,2026-02-17,2026-03-06,709,459.62,325870.58,Completed
130556,1917,6971,2025-07-17,2025-08-29,382,2712.86,1036312.52,Cancelled
130557,1206,5631,2026-07-23,2026-08-12,770,3946.33,3038674.1,Delayed
130558,1428,6936,2026-06-01,2026-06-16,778,790.52,615024.56,Cancelled
130559,1434,6065,2026-05-18,2026-06-27,208,4724.98,982795.84,Cancelled
130560,1753,6213,2024-08-31,2024-10-08,787,1635.27,1286957.49,Cancelled
130561,1938,5080,2026-02-07,2026-03-09,544,3158.16,1718039.04,Completed
130562,1793,6652,2026-08-05,2026-08-25,633,1370.42,867475.86,Pending
130563,1586,5608,2025-11-10,2025-11-29,238,2208.11,525530.18,Completed
130564,1994,6135,2025-03-20,2025-05-04,417,2812.26,1172712.42,Pending
130565,1744,6432,2025-07-10,2025-08-10,722,1006.23,726498.06,Completed
130566,1102,5711,2025-08-11,2025-08-26,313,4964.66,1553938.58,Delayed
130567,1718,5248,2026-01-02,2026-02-06,652,4991.69,3254581.88,Completed
130568,1098,6585,2025-02-24,2025-03-21,663,2605.74,1727605.62,Completed
130569,1803,6557,2025-11-06,2025-11-22,426,47.45,20213.7,Delayed
130570,1670,5323,2025-02-13,2025-03-16,143,1154.42,165082.06,Cancelled
130571,1842,6533,2026-02-18,2026-03-17,265,659.41,174743.65,Delayed
130572,1651,5496,2026-07-31,2026-08-06,515,3936.77,2027436.55,Pending
130573,1183,6918,2024-08-24,2024-09-05,40,3028.18,121127.2,Completed
130574,1909,5111,2025-12-02,2025-12-20,591,805.08,475802.28,Delayed
130575,1436,5958,2025-11-12,2025-12-05,105,839.81,88180.05,Pending
130576,1091,5762,2025-11-25,2025-12-17,656,3799.8,2492668.8,Pending
130577,1233,6499,2026-08-08,2026-08-25,205,2501.27,512760.35,Pending
130578,1998,6040,2025-05-09,2025-06-18,220,1638.15,360393.0,Cancelled
130579,1013,5642,2025-02-02,2025-02-23,456,3210.65,1464056.4,Delayed
130580,1892,6893,2026-01-17,2026-02-06,268,243.08,65145.44,Pending
130581,1330,6595,2025-03-29,2025-04-19,716,3834.31,2745365.96,Cancelled
130582,1665,5277,2025-05-20,2025-06-09,280,4394.53,1230468.4,Delayed
130583,1025,5762,2025-08-25,2025-10-06,591,1791.32,1058670.12,Completed
130584,1933,6514,2025-02-03,2025-02-17,294,860.64,253028.16,Delayed
130585,1631,6367,2026-01-09,2026-02-07,572,139.17,79605.24,Completed
130586,1107,6819,2026-03-07,2026-03-12,224,3815.94,854770.56,Completed
130587,1734,6383,2025-04-29,2025-06-04,456,2768.52,1262445.12,Pending
130588,1623,6998,2025-10-17,2025-10-31,408,4467.15,1822597.2,Completed
130589,1265,5833,2025-10-11,2025-11-21,293,2185.77,640430.61,Delayed
130590,1785,6904,2025-03-29,2025-04-30,522,4911.83,2563975.26,Cancelled
130591,1723,5912,2025-11-15,2025-12-12,514,45.58,23428.12,Delayed
130592,1853,5481,2024-12-07,2024-12-16,436,2488.86,1085142.96,Pending
130593,1467,5859,2026-03-15,2026-03-20,588,1219.22,716901.36,Cancelled
130594,1036,6901,2025-10-13,2025-10-23,479,4855.09,2325588.11,Pending
130595,1651,5554,2025-11-22,2025-12-30,228,1324.13,301901.64,Pending
130596,1780,5614,2025-04-15,2025-05-17,574,3066.52,1760182.48,Pending
130597,1746,6334,2025-10-18,2025-11-05,55,2216.5,121907.5,Completed
130598,1224,5205,2025-10-31,2025-11-28,133,1655.66,220202.78,Cancelled
130599,1903,5447,2026-05-02,2026-05-12,583,4370.58,2548048.14,Pending
130600,1550,5394,2026-07-21,2026-08-18,676,2945.26,1990995.76,Cancelled
130601,1532,5654,2026-02-22,2026-03-04,509,2250.35,1145428.15,Pending
130602,1225,5807,2024-10-11,2024-11-04,354,3116.22,1103141.88,Pending
130603,1310,6302,2026-08-17,2026-08-24,338,2196.87,742542.06,Completed
130604,1650,5019,2026-05-05,2026-05-27,330,4543.69,1499417.7,Cancelled
130605,1473,5017,2026-01-09,2026-01-31,474,2039.93,966926.82,Pending
130606,1072,6152,2024-11-27,2024-12-21,332,3764.97,1249970.04,Cancelled
130607,1295,5853,2025-11-10,2025-12-14,456,902.6,411585.6,Delayed
130608,1175,5505,2025-02-02,2025-03-02,88,414.43,36469.84,Delayed
130609,1763,6260,2025-12-22,2026-01-13,143,3723.77,532499.11,Completed
130610,1165,5820,2026-04-07,2026-04-30,227,354.55,80482.85,Pending
130611,1066,6842,2024-10-11,2024-11-20,184,4833.87,889432.08,Delayed
130612,1892,5823,2025-01-16,2025-02-04,461,4958.44,2285840.84,Cancelled
130613,1893,5687,2026-07-26,2026-09-04,162,4188.82,678588.84,Cancelled
130614,1703,5687,2026-06-09,2026-07-05,662,4129.06,2733437.72,Completed
130615,1016,6050,2025-10-21,2025-10-28,496,395.38,196108.48,Pending
130616,1095,5047,2025-10-18,2025-11-09,168,2175.62,365504.16,Delayed
130617,1671,5120,2025-10-09,2025-10-14,628,2175.24,1366050.72,Completed
130618,1495,5986,2025-04-05,2025-04-29,72,4696.0,338112.0,Completed
130619,1389,6722,2026-06-01,2026-07-13,588,683.08,401651.04,Delayed
130620,1682,5627,2025-02-21,2025-03-21,322,4044.03,1302177.66,Cancelled
130621,1257,6016,2025-10-02,2025-10-28,769,3232.22,2485577.18,Delayed
130622,1932,6123,2026-01-05,2026-01-10,406,2703.95,1097803.7,Delayed
130623,1805,6330,2025-07-02,2025-07-21,333,1492.06,496855.98,Pending
130624,1868,5260,2026-04-10,2026-05-02,115,4891.77,562553.55,Delayed
130625,1070,6195,2026-04-26,2026-05-19,374,3237.5,1210825.0,Pending
130626,1432,6976,2025-03-29,2025-04-15,649,1481.83,961707.67,Completed
130627,1988,6017,2025-06-26,2025-07-10,81,1128.34,91395.54,Completed
130628,1962,5307,2025-06-25,2025-07-31,740,4573.04,3384049.6,Pending
130629,1349,6169,2026-04-19,2026-05-24,201,588.7,118328.7,Delayed
130630,1406,6748,2025-05-19,2025-06-30,75,4263.19,319739.25,Pending
130631,1915,6111,2024-08-24,2024-09-14,278,4993.08,1388076.24,Delayed
130632,1952,5651,2025-08-18,2025-09-23,278,2289.14,636380.92,Completed
130633,1168,6279,2025-03-02,2025-04-15,640,3908.91,2501702.4,Pending
130634,1741,6570,2026-01-23,2026-02-15,33,2938.01,96954.33,Delayed
130635,1906,6574,2025-11-23,2026-01-02,541,4383.2,2371311.2,Cancelled
130636,1439,6357,2025-07-07,2025-08-17,553,454.96,251592.88,Pending
